step,equity,strategy_return
2434,10417.915362023316,0.0
2435,10417.915362023316,0.0
2436,10417.915362023316,0.0
2437,10417.915362023316,0.0
2438,10417.915362023316,0.0
2439,10417.915362023316,0.0
2440,10417.915362023316,0.0
2441,10417.915362023316,0.0
2442,10417.915362023316,0.0
2443,10417.915362023316,0.0
2444,10417.915362023316,0.0
2445,10417.915362023316,0.0
2446,10417.915362023316,0.0
2447,10417.915362023316,0.0
2448,10417.915362023316,0.0
2449,10417.915362023316,0.0
2450,10417.915362023316,0.0
2451,10417.915362023316,0.0
2452,10417.915362023316,0.0
2453,10417.915362023316,0.0
2454,10417.915362023316,0.0
2455,10417.915362023316,0.0
2456,10417.915362023316,0.0
2457,10417.915362023316,0.0
2458,10417.915362023316,0.0
2459,10417.915362023316,0.0
2460,10417.915362023316,0.0
2461,10417.915362023316,0.0
2462,10417.915362023316,0.0
2463,10417.915362023316,0.0
2464,10417.915362023316,0.0
2465,10417.915362023316,0.0
2466,10417.915362023316,0.0
2467,10417.915362023316,0.0
2468,10417.915362023316,0.0
2469,10417.915362023316,0.0
2470,10417.915362023316,0.0
2471,10417.915362023316,0.0
2472,10417.915362023316,0.0
2473,10417.915362023316,0.0
2474,10417.915362023316,0.0
2475,10417.915362023316,0.0
2476,10417.915362023316,0.0
2477,10417.915362023316,0.0
2478,10417.915362023316,0.0
2479,10417.915362023316,0.0
2480,10417.915362023316,0.0
2481,10417.915362023316,0.0
2482,10417.915362023316,0.0
2483,10417.915362023316,0.0
2484,10417.915362023316,0.0
2485,10417.915362023316,0.0
2486,10417.915362023316,0.0
2487,10417.915362023316,0.0
2488,10417.915362023316,0.0
2489,10417.915362023316,0.0
2490,10417.915362023316,0.0
2491,10417.915362023316,0.0
2492,10417.915362023316,0.0
2493,10417.915362023316,0.0
2494,10417.915362023316,0.0
2495,10417.915362023316,0.0
2496,10417.915362023316,0.0
2497,10417.915362023316,0.0
2498,10417.915362023316,0.0
2499,10417.915362023316,0.0
2500,10417.915362023316,0.0
2501,10417.915362023316,0.0
2502,10417.915362023316,0.0
2503,10417.915362023316,0.0
2504,10417.915362023316,0.0
2505,10417.915362023316,0.0
2506,10417.915362023316,0.0
2507,10417.915362023316,0.0
2508,10417.915362023316,0.0
2509,10417.915362023316,0.0
2510,10417.915362023316,0.0
2511,10417.915362023316,0.0
2512,10417.915362023316,0.0
2513,10417.915362023316,0.0
2514,10417.915362023316,0.0
2515,10417.915362023316,0.0
2516,10417.915362023316,0.0
2517,10417.915362023316,0.0
2518,10417.915362023316,0.0
2519,10417.915362023316,0.0
2520,10417.915362023316,0.0
2521,10417.915362023316,0.0
2522,10417.915362023316,0.0
2523,10417.915362023316,0.0
2524,10417.915362023316,0.0
2525,10417.915362023316,0.0
2526,10417.915362023316,0.0
2527,10417.915362023316,0.0
2528,10417.915362023316,0.0
2529,10417.915362023316,0.0
2530,10417.915362023316,0.0
2531,10417.915362023316,0.0
2532,10417.915362023316,0.0
2533,10417.915362023316,0.0
2534,10417.915362023316,0.0
2535,10417.915362023316,0.0
2536,10417.915362023316,0.0
2537,10417.915362023316,0.0
2538,10417.915362023316,0.0
2539,10417.915362023316,0.0
2540,10417.915362023316,0.0
2541,10417.915362023316,0.0
2542,10417.915362023316,0.0
2543,10417.915362023316,0.0
2544,10417.915362023316,0.0
2545,10417.915362023316,0.0
2546,10417.915362023316,0.0
2547,10417.915362023316,0.0
2548,10417.915362023316,0.0
2549,10417.915362023316,0.0
2550,10417.915362023316,0.0
2551,10417.915362023316,0.0
2552,10417.915362023316,0.0
2553,10417.915362023316,0.0
2554,10417.915362023316,0.0
2555,10417.915362023316,0.0
2556,10417.915362023316,0.0
2557,10417.915362023316,0.0
2558,10417.915362023316,0.0
2559,10417.915362023316,0.0
2560,10417.915362023316,0.0
2561,10417.915362023316,0.0
2562,10417.915362023316,0.0
2563,10417.915362023316,0.0
2564,10417.915362023316,0.0
2565,10417.915362023316,0.0
2566,10417.915362023316,0.0
2567,10417.915362023316,0.0
2568,10417.915362023316,0.0
2569,10417.915362023316,0.0
2570,10417.915362023316,0.0
2571,10417.915362023316,0.0
2572,10417.915362023316,0.0
2573,10417.915362023316,0.0
2574,10417.915362023316,0.0
2575,10417.915362023316,0.0
2576,10417.915362023316,0.0
2577,10417.915362023316,0.0
2578,10417.915362023316,0.0
2579,10417.915362023316,0.0
2580,10417.915362023316,0.0
2581,10417.915362023316,0.0
2582,10417.915362023316,0.0
2583,10417.915362023316,0.0
2584,10417.915362023316,0.0
2585,10417.915362023316,0.0
2586,10417.915362023316,0.0
2587,10417.915362023316,0.0
2588,10417.915362023316,0.0
2589,10417.915362023316,0.0
2590,10417.915362023316,0.0
2591,10417.915362023316,0.0
2592,10417.915362023316,0.0
2593,10417.915362023316,0.0
2594,10417.915362023316,0.0
2595,10417.915362023316,0.0
2596,10417.915362023316,0.0
2597,10417.915362023316,0.0
2598,10417.915362023316,0.0
2599,10417.915362023316,0.0
2600,10417.915362023316,0.0
2601,10417.915362023316,0.0
2602,10417.915362023316,0.0
2603,10417.915362023316,0.0
2604,10417.915362023316,0.0
2605,10417.915362023316,0.0
2606,10417.915362023316,0.0
2607,10417.915362023316,0.0
2608,10417.915362023316,0.0
2609,10417.915362023316,0.0
2610,10417.915362023316,0.0
2611,10417.915362023316,0.0
2612,10417.915362023316,0.0
2613,10417.915362023316,0.0
2614,10417.915362023316,0.0
2615,10417.915362023316,0.0
2616,10417.915362023316,0.0
2617,10417.915362023316,0.0
2618,10417.915362023316,0.0
2619,10417.915362023316,0.0
2620,10417.915362023316,0.0
2621,10417.915362023316,0.0
2622,10417.915362023316,0.0
2623,10417.915362023316,0.0
2624,10417.915362023316,0.0
2625,10417.915362023316,0.0
2626,10417.915362023316,0.0
2627,10417.915362023316,0.0
2628,10417.915362023316,0.0
2629,10417.915362023316,0.0
2630,10417.915362023316,0.0
2631,10417.915362023316,0.0
2632,10417.915362023316,0.0
2633,10417.915362023316,0.0
2634,10417.915362023316,0.0
2635,10417.915362023316,0.0
2636,10417.915362023316,0.0
2637,10417.915362023316,0.0
2638,10417.915362023316,0.0
2639,10417.915362023316,0.0
2640,10417.915362023316,0.0
2641,10417.915362023316,0.0
2642,10417.915362023316,0.0
2643,10417.915362023316,0.0
2644,10417.915362023316,0.0
2645,10417.915362023316,0.0
2646,10417.915362023316,0.0
2647,10417.915362023316,0.0
2648,10417.915362023316,0.0
2649,10417.915362023316,0.0
2650,10417.915362023316,0.0
2651,10417.915362023316,0.0
2652,10417.915362023316,0.0
2653,10417.915362023316,0.0
2654,10417.915362023316,0.0
2655,10417.915362023316,0.0
2656,10417.915362023316,0.0
2657,10417.915362023316,0.0
2658,10417.915362023316,0.0
2659,10417.915362023316,0.0
2660,10417.915362023316,0.0
2661,10417.915362023316,0.0
2662,10417.915362023316,0.0
2663,10417.915362023316,0.0
2664,10417.915362023316,0.0
2665,10417.915362023316,0.0
2666,10417.915362023316,0.0
2667,10417.915362023316,0.0
2668,10417.915362023316,0.0
2669,10417.915362023316,0.0
2670,10417.915362023316,0.0
2671,10417.915362023316,0.0
2672,10417.915362023316,0.0
2673,10417.915362023316,0.0
2674,10417.915362023316,0.0
2675,10417.915362023316,0.0
2676,10417.915362023316,0.0
2677,10417.915362023316,0.0
2678,10417.915362023316,0.0
2679,10417.915362023316,0.0
2680,10417.915362023316,0.0
2681,10417.915362023316,0.0
2682,10417.915362023316,0.0
2683,10417.915362023316,0.0
2684,10417.915362023316,0.0
2685,10417.915362023316,0.0
2686,10417.915362023316,0.0
2687,10417.915362023316,0.0
2688,10417.915362023316,0.0
2689,10417.915362023316,0.0
2690,10417.915362023316,0.0
2691,10417.915362023316,0.0
2692,10417.915362023316,0.0
2693,10417.915362023316,0.0
2694,10417.915362023316,0.0
2695,10417.915362023316,0.0
2696,10417.915362023316,0.0
2697,10417.915362023316,0.0
2698,10417.915362023316,0.0
2699,10417.915362023316,0.0
2700,10417.915362023316,0.0
2701,10417.915362023316,0.0
2702,10417.915362023316,0.0
2703,10417.915362023316,0.0
2704,10417.915362023316,0.0
2705,10417.915362023316,0.0
2706,10417.915362023316,0.0
2707,10417.915362023316,0.0
2708,10417.915362023316,0.0
2709,10417.915362023316,0.0
2710,10417.915362023316,0.0
2711,10417.915362023316,0.0
2712,10417.915362023316,0.0
2713,10417.915362023316,0.0
2714,10417.915362023316,0.0
2715,10417.915362023316,0.0
2716,10417.915362023316,0.0
2717,10417.915362023316,0.0
2718,10417.915362023316,0.0
2719,10417.915362023316,0.0
2720,10417.915362023316,0.0
2721,10417.915362023316,0.0
2722,10417.915362023316,0.0
2723,10417.915362023316,0.0
2724,10417.915362023316,0.0
2725,10417.915362023316,0.0
2726,10417.915362023316,0.0
2727,10417.915362023316,0.0
2728,10417.915362023316,0.0
2729,10417.915362023316,0.0
2730,10417.915362023316,0.0
2731,10417.915362023316,0.0
2732,10417.915362023316,0.0
2733,10417.915362023316,0.0
2734,10417.915362023316,0.0
2735,10417.915362023316,0.0
2736,10417.915362023316,0.0
2737,10417.915362023316,0.0
2738,10417.915362023316,0.0
2739,10417.915362023316,0.0
2740,10417.915362023316,0.0
2741,10417.915362023316,0.0
2742,10417.915362023316,0.0
2743,10417.915362023316,0.0
2744,10417.915362023316,0.0
2745,10417.915362023316,0.0
2746,10417.915362023316,0.0
2747,10417.915362023316,0.0
2748,10417.915362023316,0.0
2749,10417.915362023316,0.0
2750,10417.915362023316,0.0
2751,10417.915362023316,0.0
2752,10417.915362023316,0.0
2753,10417.915362023316,0.0
2754,10417.915362023316,0.0
2755,10417.915362023316,0.0
2756,10417.915362023316,0.0
2757,10417.915362023316,0.0
2758,10417.915362023316,0.0
2759,10417.915362023316,0.0
2760,10417.915362023316,0.0
2761,10417.915362023316,0.0
2762,10417.915362023316,0.0
2763,10417.915362023316,0.0
2764,10417.915362023316,0.0
2765,10417.915362023316,0.0
2766,10417.915362023316,0.0
2767,10417.915362023316,0.0
2768,10417.915362023316,0.0
2769,10417.915362023316,0.0
2770,10417.915362023316,0.0
2771,10417.915362023316,0.0
2772,10417.915362023316,0.0
2773,10417.915362023316,0.0
2774,10417.915362023316,0.0
2775,10417.915362023316,0.0
2776,10417.915362023316,0.0
2777,10417.915362023316,0.0
2778,10417.915362023316,0.0
2779,10417.915362023316,0.0
2780,10417.915362023316,0.0
2781,10417.915362023316,0.0
2782,10417.915362023316,0.0
2783,10417.915362023316,0.0
2784,10417.915362023316,0.0
2785,10417.915362023316,0.0
2786,10417.915362023316,0.0
2787,10417.915362023316,0.0
2788,10417.915362023316,0.0
2789,10417.915362023316,0.0
2790,10417.915362023316,0.0
2791,10417.915362023316,0.0
2792,10417.915362023316,0.0
2793,10417.915362023316,0.0
2794,10417.915362023316,0.0
2795,10417.915362023316,0.0
2796,10417.915362023316,0.0
2797,10417.915362023316,0.0
2798,10417.915362023316,0.0
2799,10417.915362023316,0.0
2800,10417.915362023316,0.0
2801,10417.915362023316,0.0
2802,10417.915362023316,0.0
2803,10417.915362023316,0.0
2804,10417.915362023316,0.0
2805,10417.915362023316,0.0
2806,10417.915362023316,0.0
2807,10417.915362023316,0.0
2808,10417.915362023316,0.0
2809,10417.915362023316,0.0
2810,10417.915362023316,0.0
2811,10417.915362023316,0.0
2812,10417.915362023316,0.0
2813,10417.915362023316,0.0
2814,10417.915362023316,0.0
2815,10417.915362023316,0.0
2816,10417.915362023316,0.0
2817,10417.915362023316,0.0
2818,10417.915362023316,0.0
2819,10417.915362023316,0.0
2820,10417.915362023316,0.0
2821,10417.915362023316,0.0
2822,10467.215877452125,0.004732282199999999
2823,10467.215877452125,0.0
2824,10467.215877452125,0.0
2825,10467.215877452125,0.0
2826,10467.215877452125,0.0
2827,10467.215877452125,0.0
2828,10467.215877452125,0.0
2829,10467.215877452125,0.0
2830,10467.215877452125,0.0
2831,10467.215877452125,0.0
2832,10467.215877452125,0.0
2833,10467.215877452125,0.0
2834,10467.215877452125,0.0
2835,10467.215877452125,0.0
2836,10467.215877452125,0.0
2837,10467.215877452125,0.0
2838,10467.215877452125,0.0
2839,10467.215877452125,0.0
2840,10467.215877452125,0.0
2841,10467.215877452125,0.0
2842,10467.215877452125,0.0
2843,10467.215877452125,0.0
2844,10467.215877452125,0.0
2845,10467.215877452125,0.0
2846,10467.215877452125,0.0
2847,10467.215877452125,0.0
2848,10467.215877452125,0.0
2849,10467.215877452125,0.0
2850,10467.215877452125,0.0
2851,10467.215877452125,0.0
2852,10467.215877452125,0.0
2853,10467.215877452125,0.0
2854,10467.215877452125,0.0
2855,10467.215877452125,0.0
2856,10467.215877452125,0.0
2857,10467.215877452125,0.0
2858,10467.215877452125,0.0
2859,10467.215877452125,0.0
2860,10467.215877452125,0.0
2861,10467.215877452125,0.0
2862,10467.215877452125,0.0
2863,10467.215877452125,0.0
2864,10467.215877452125,0.0
2865,10467.215877452125,0.0
2866,10467.215877452125,0.0
2867,10467.215877452125,0.0
2868,10467.215877452125,0.0
2869,10467.215877452125,0.0
2870,10467.215877452125,0.0
2871,10467.215877452125,0.0
2872,10467.215877452125,0.0
2873,10467.215877452125,0.0
2874,10467.215877452125,0.0
2875,10467.215877452125,0.0
2876,10467.215877452125,0.0
2877,10467.215877452125,0.0
2878,10467.215877452125,0.0
2879,10467.215877452125,0.0
2880,10467.215877452125,0.0
2881,10467.215877452125,0.0
2882,10467.215877452125,0.0
2883,10467.215877452125,0.0
2884,10467.215877452125,0.0
2885,10467.215877452125,0.0
2886,10467.215877452125,0.0
2887,10467.215877452125,0.0
2888,10467.215877452125,0.0
2889,10467.215877452125,0.0
2890,10467.215877452125,0.0
2891,10467.215877452125,0.0
2892,10467.215877452125,0.0
2893,10467.215877452125,0.0
2894,10467.215877452125,0.0
2895,10467.215877452125,0.0
2896,10467.215877452125,0.0
2897,10467.215877452125,0.0
2898,10467.215877452125,0.0
2899,10467.215877452125,0.0
2900,10467.215877452125,0.0
2901,10467.215877452125,0.0
2902,10467.215877452125,0.0
2903,10467.215877452125,0.0
2904,10467.215877452125,0.0
2905,10467.215877452125,0.0
2906,10467.215877452125,0.0
2907,10467.215877452125,0.0
2908,10467.215877452125,0.0
2909,10467.215877452125,0.0
2910,10467.215877452125,0.0
2911,10467.215877452125,0.0
2912,10467.215877452125,0.0
2913,10467.215877452125,0.0
2914,10467.215877452125,0.0
2915,10467.215877452125,0.0
2916,10467.215877452125,0.0
2917,10467.215877452125,0.0
2918,10467.215877452125,0.0
2919,10467.215877452125,0.0
2920,10467.215877452125,0.0
2921,10467.215877452125,0.0
2922,10467.215877452125,0.0
2923,10467.215877452125,0.0
2924,10467.215877452125,0.0
2925,10467.215877452125,0.0
2926,10467.215877452125,0.0
2927,10467.215877452125,0.0
2928,10467.215877452125,0.0
2929,10467.215877452125,0.0
2930,10467.215877452125,0.0
2931,10467.215877452125,0.0
2932,10467.215877452125,0.0
2933,10467.215877452125,0.0
2934,10467.215877452125,0.0
2935,10467.215877452125,0.0
2936,10467.215877452125,0.0
2937,10467.215877452125,0.0
2938,10467.215877452125,0.0
2939,10467.215877452125,0.0
2940,10467.215877452125,0.0
2941,10467.215877452125,0.0
2942,10467.215877452125,0.0
2943,10467.215877452125,0.0
2944,10467.215877452125,0.0
2945,10467.215877452125,0.0
2946,10467.215877452125,0.0
2947,10467.215877452125,0.0
2948,10467.215877452125,0.0
2949,10467.215877452125,0.0
2950,10467.215877452125,0.0
2951,10467.215877452125,0.0
2952,10467.215877452125,0.0
2953,10467.215877452125,0.0
2954,10467.215877452125,0.0
2955,10467.215877452125,0.0
2956,10467.215877452125,0.0
2957,10467.215877452125,0.0
2958,10467.215877452125,0.0
2959,10467.215877452125,0.0
2960,10467.215877452125,0.0
2961,10467.215877452125,0.0
2962,10467.215877452125,0.0
2963,10467.215877452125,0.0
2964,10467.215877452125,0.0
2965,10467.215877452125,0.0
2966,10467.215877452125,0.0
2967,10467.215877452125,0.0
2968,10467.215877452125,0.0
2969,10467.215877452125,0.0
2970,10467.215877452125,0.0
2971,10467.215877452125,0.0
2972,10467.215877452125,0.0
2973,10467.215877452125,0.0
2974,10467.215877452125,0.0
2975,10419.425031644852,-0.0045657648
2976,10419.425031644852,0.0
2977,10419.425031644852,0.0
2978,10419.425031644852,0.0
2979,10419.425031644852,0.0
2980,10419.425031644852,0.0
2981,10419.425031644852,0.0
2982,10419.425031644852,0.0
2983,10419.425031644852,0.0
2984,10419.425031644852,0.0
2985,10419.425031644852,0.0
2986,10419.425031644852,0.0
2987,10419.425031644852,0.0
2988,10419.425031644852,0.0
2989,10419.425031644852,0.0
2990,10419.425031644852,0.0
2991,10419.425031644852,0.0
2992,10419.425031644852,0.0
2993,10419.425031644852,0.0
2994,10419.425031644852,0.0
2995,10419.425031644852,0.0
2996,10419.425031644852,0.0
2997,10419.425031644852,0.0
2998,10419.425031644852,0.0
2999,10419.425031644852,0.0
3000,10419.425031644852,0.0
3001,10419.425031644852,0.0
3002,10419.425031644852,0.0
3003,10419.425031644852,0.0
3004,10419.425031644852,0.0
3005,10419.425031644852,0.0
3006,10419.425031644852,0.0
3007,10419.425031644852,0.0
3008,10419.425031644852,0.0
3009,10419.425031644852,0.0
3010,10419.425031644852,0.0
3011,10419.425031644852,0.0
3012,10419.425031644852,0.0
3013,10419.425031644852,0.0
3014,10419.425031644852,0.0
3015,10419.425031644852,0.0
3016,10419.425031644852,0.0
3017,10419.425031644852,0.0
3018,10419.425031644852,0.0
3019,10419.425031644852,0.0
3020,10419.425031644852,0.0
3021,10419.425031644852,0.0
3022,10419.425031644852,0.0
3023,10419.425031644852,0.0
3024,10419.425031644852,0.0
3025,10419.425031644852,0.0
3026,10419.425031644852,0.0
3027,10419.425031644852,0.0
3028,10419.425031644852,0.0
3029,10419.425031644852,0.0
3030,10419.425031644852,0.0
3031,10419.425031644852,0.0
3032,10419.425031644852,0.0
3033,10419.425031644852,0.0
3034,10419.425031644852,0.0
3035,10419.425031644852,0.0
3036,10419.425031644852,0.0
3037,10419.425031644852,0.0
3038,10419.425031644852,0.0
3039,10419.425031644852,0.0
3040,10419.425031644852,0.0
3041,10419.425031644852,0.0
3042,10419.425031644852,0.0
3043,10419.425031644852,0.0
3044,10419.425031644852,0.0
3045,10419.425031644852,0.0
3046,10419.425031644852,0.0
3047,10419.425031644852,0.0
3048,10419.425031644852,0.0
3049,10419.425031644852,0.0
3050,10419.425031644852,0.0
3051,10419.425031644852,0.0
3052,10419.425031644852,0.0
3053,10419.425031644852,0.0
3054,10419.425031644852,0.0
3055,10419.425031644852,0.0
3056,10419.425031644852,0.0
3057,10419.425031644852,0.0
3058,10419.425031644852,0.0
3059,10419.425031644852,0.0
3060,10419.425031644852,0.0
3061,10419.425031644852,0.0
3062,10419.425031644852,0.0
3063,10419.425031644852,0.0
3064,10419.425031644852,0.0
3065,10419.425031644852,0.0
3066,10419.425031644852,0.0
3067,10419.425031644852,0.0
3068,10419.425031644852,0.0
3069,10419.425031644852,0.0
3070,10419.425031644852,0.0
3071,10419.425031644852,0.0
3072,10419.425031644852,0.0
3073,10419.425031644852,0.0
3074,10419.425031644852,0.0
3075,10419.425031644852,0.0
3076,10419.425031644852,0.0
3077,10419.425031644852,0.0
3078,10419.425031644852,0.0
3079,10419.425031644852,0.0
3080,10419.425031644852,0.0
3081,10419.425031644852,0.0
3082,10419.425031644852,0.0
3083,10419.425031644852,0.0
3084,10419.425031644852,0.0
3085,10419.425031644852,0.0
3086,10419.425031644852,0.0
3087,10419.425031644852,0.0
3088,10419.425031644852,0.0
3089,10419.425031644852,0.0
3090,10419.425031644852,0.0
3091,10419.425031644852,0.0
3092,10419.425031644852,0.0
3093,10419.425031644852,0.0
3094,10419.425031644852,0.0
3095,10419.425031644852,0.0
3096,10419.425031644852,0.0
3097,10419.425031644852,0.0
3098,10419.425031644852,0.0
3099,10419.425031644852,0.0
3100,10419.425031644852,0.0
3101,10419.425031644852,0.0
3102,10419.425031644852,0.0
3103,10419.425031644852,0.0
3104,10419.425031644852,0.0
3105,10419.425031644852,0.0
3106,10419.425031644852,0.0
3107,10419.425031644852,0.0
3108,10419.425031644852,0.0
3109,10419.425031644852,0.0
3110,10419.425031644852,0.0
3111,10419.425031644852,0.0
3112,10419.425031644852,0.0
3113,10419.425031644852,0.0
3114,10419.425031644852,0.0
3115,10419.425031644852,0.0
3116,10419.425031644852,0.0
3117,10419.425031644852,0.0
3118,10419.425031644852,0.0
3119,10419.425031644852,0.0
3120,10419.425031644852,0.0
3121,10419.425031644852,0.0
3122,10419.425031644852,0.0
3123,10419.425031644852,0.0
3124,10419.425031644852,0.0
3125,10419.425031644852,0.0
3126,10419.425031644852,0.0
3127,10419.425031644852,0.0
3128,10419.425031644852,0.0
3129,10419.425031644852,0.0
3130,10419.425031644852,0.0
3131,10419.425031644852,0.0
3132,10419.425031644852,0.0
3133,10419.425031644852,0.0
3134,10419.425031644852,0.0
3135,10419.425031644852,0.0
3136,10419.425031644852,0.0
3137,10419.425031644852,0.0
3138,10419.425031644852,0.0
3139,10419.425031644852,0.0
3140,10419.425031644852,0.0
3141,10419.425031644852,0.0
3142,10419.425031644852,0.0
3143,10419.425031644852,0.0
3144,10419.425031644852,0.0
3145,10419.425031644852,0.0
3146,10419.425031644852,0.0
3147,10419.425031644852,0.0
3148,10419.425031644852,0.0
3149,10419.425031644852,0.0
3150,10419.425031644852,0.0
3151,10419.425031644852,0.0
3152,10419.425031644852,0.0
3153,10419.425031644852,0.0
3154,10419.425031644852,0.0
3155,10419.425031644852,0.0
3156,10419.425031644852,0.0
3157,10419.425031644852,0.0
3158,10419.425031644852,0.0
3159,10419.425031644852,0.0
3160,10419.425031644852,0.0
3161,10419.425031644852,0.0
3162,10419.425031644852,0.0
3163,10419.425031644852,0.0
3164,10419.425031644852,0.0
3165,10419.425031644852,0.0
3166,10419.425031644852,0.0
3167,10419.425031644852,0.0
3168,10419.425031644852,0.0
3169,10419.425031644852,0.0
3170,10419.425031644852,0.0
3171,10419.425031644852,0.0
3172,10419.425031644852,0.0
3173,10419.425031644852,0.0
3174,10419.425031644852,0.0
3175,10419.425031644852,0.0
3176,10419.425031644852,0.0
3177,10419.425031644852,0.0
3178,10419.425031644852,0.0
3179,10419.425031644852,0.0
3180,10419.425031644852,0.0
3181,10419.425031644852,0.0
3182,10419.425031644852,0.0
3183,10419.425031644852,0.0
3184,10419.425031644852,0.0
3185,10419.425031644852,0.0
3186,10419.425031644852,0.0
3187,10419.425031644852,0.0
3188,10419.425031644852,0.0
3189,10419.425031644852,0.0
3190,10419.425031644852,0.0
3191,10419.425031644852,0.0
3192,10419.425031644852,0.0
3193,10419.425031644852,0.0
3194,10419.425031644852,0.0
3195,10419.425031644852,0.0
3196,10419.425031644852,0.0
3197,10419.425031644852,0.0
3198,10419.425031644852,0.0
3199,10419.425031644852,0.0
3200,10419.425031644852,0.0
3201,10419.425031644852,0.0
3202,10419.425031644852,0.0
3203,10419.425031644852,0.0
3204,10419.425031644852,0.0
3205,10419.425031644852,0.0
3206,10419.425031644852,0.0
3207,10419.425031644852,0.0
3208,10419.425031644852,0.0
3209,10419.425031644852,0.0
3210,10419.425031644852,0.0
3211,10419.425031644852,0.0
3212,10419.425031644852,0.0
3213,10419.425031644852,0.0
3214,10419.425031644852,0.0
3215,10419.425031644852,0.0
3216,10419.425031644852,0.0
3217,10419.425031644852,0.0
3218,10419.425031644852,0.0
3219,10419.425031644852,0.0
3220,10419.425031644852,0.0
3221,10419.425031644852,0.0
3222,10419.425031644852,0.0
3223,10419.425031644852,0.0
3224,10419.425031644852,0.0
3225,10419.425031644852,0.0
3226,10419.425031644852,0.0
3227,10419.425031644852,0.0
3228,10419.425031644852,0.0
3229,10419.425031644852,0.0
3230,10419.425031644852,0.0
3231,10419.425031644852,0.0
3232,10419.425031644852,0.0
3233,10419.425031644852,0.0
3234,10419.425031644852,0.0
3235,10419.425031644852,0.0
3236,10419.425031644852,0.0
3237,10419.425031644852,0.0
3238,10419.425031644852,0.0
3239,10419.425031644852,0.0
3240,10419.425031644852,0.0
3241,10419.425031644852,0.0
3242,10419.425031644852,0.0
3243,10468.078211744056,0.0046694688
3244,10468.078211744056,0.0
3245,10468.078211744056,0.0
3246,10468.078211744056,0.0
3247,10468.078211744056,0.0
3248,10468.078211744056,0.0
3249,10468.078211744056,0.0
3250,10468.078211744056,0.0
3251,10468.078211744056,0.0
3252,10468.078211744056,0.0
3253,10468.078211744056,0.0
3254,10468.078211744056,0.0
3255,10468.078211744056,0.0
3256,10468.078211744056,0.0
3257,10468.078211744056,0.0
3258,10468.078211744056,0.0
3259,10468.078211744056,0.0
3260,10468.078211744056,0.0
3261,10468.078211744056,0.0
3262,10468.078211744056,0.0
3263,10468.078211744056,0.0
3264,10468.078211744056,0.0
3265,10468.078211744056,0.0
3266,10468.078211744056,0.0
3267,10468.078211744056,0.0
3268,10468.078211744056,0.0
3269,10468.078211744056,0.0
3270,10468.078211744056,0.0
3271,10468.078211744056,0.0
3272,10468.078211744056,0.0
3273,10468.078211744056,0.0
3274,10468.078211744056,0.0
3275,10468.078211744056,0.0
3276,10468.078211744056,0.0
3277,10468.078211744056,0.0
3278,10468.078211744056,0.0
3279,10468.078211744056,0.0
3280,10468.078211744056,0.0
3281,10468.078211744056,0.0
3282,10468.078211744056,0.0
3283,10468.078211744056,0.0
3284,10468.078211744056,0.0
3285,10468.078211744056,0.0
3286,10468.078211744056,0.0
3287,10468.078211744056,0.0
3288,10468.078211744056,0.0
3289,10468.078211744056,0.0
3290,10468.078211744056,0.0
3291,10468.078211744056,0.0
3292,10468.078211744056,0.0
3293,10468.078211744056,0.0
3294,10468.078211744056,0.0
3295,10468.078211744056,0.0
3296,10468.078211744056,0.0
3297,10468.078211744056,0.0
3298,10468.078211744056,0.0
3299,10468.078211744056,0.0
3300,10468.078211744056,0.0
3301,10468.078211744056,0.0
3302,10468.078211744056,0.0
3303,10468.078211744056,0.0
3304,10468.078211744056,0.0
3305,10468.078211744056,0.0
3306,10468.078211744056,0.0
3307,10468.078211744056,0.0
3308,10468.078211744056,0.0
3309,10468.078211744056,0.0
3310,10468.078211744056,0.0
3311,10468.078211744056,0.0
3312,10468.078211744056,0.0
3313,10468.078211744056,0.0
3314,10468.078211744056,0.0
3315,10468.078211744056,0.0
3316,10468.078211744056,0.0
3317,10468.078211744056,0.0
3318,10468.078211744056,0.0
3319,10468.078211744056,0.0
3320,10468.078211744056,0.0
3321,10468.078211744056,0.0
3322,10468.078211744056,0.0
3323,10468.078211744056,0.0
3324,10468.078211744056,0.0
3325,10468.078211744056,0.0
3326,10468.078211744056,0.0
3327,10468.078211744056,0.0
3328,10468.078211744056,0.0
3329,10468.078211744056,0.0
3330,10468.078211744056,0.0
3331,10468.078211744056,0.0
3332,10468.078211744056,0.0
3333,10468.078211744056,0.0
3334,10468.078211744056,0.0
3335,10468.078211744056,0.0
3336,10468.078211744056,0.0
3337,10468.078211744056,0.0
3338,10468.078211744056,0.0
3339,10468.078211744056,0.0
3340,10468.078211744056,0.0
3341,10468.078211744056,0.0
3342,10468.078211744056,0.0
3343,10468.078211744056,0.0
3344,10468.078211744056,0.0
3345,10468.078211744056,0.0
3346,10468.078211744056,0.0
3347,10468.078211744056,0.0
3348,10468.078211744056,0.0
3349,10468.078211744056,0.0
3350,10468.078211744056,0.0
3351,10468.078211744056,0.0
3352,10468.078211744056,0.0
3353,10468.078211744056,0.0
3354,10468.078211744056,0.0
3355,10468.078211744056,0.0
3356,10468.078211744056,0.0
3357,10468.078211744056,0.0
3358,10468.078211744056,0.0
3359,10468.078211744056,0.0
3360,10468.078211744056,0.0
3361,10468.078211744056,0.0
3362,10468.078211744056,0.0
3363,10468.078211744056,0.0
3364,10468.078211744056,0.0
