timestamp,candidate_long,candidate_short,prob_long,prob_short,setup_score_long,setup_score_short,ev_long_net,ev_short_net,ev_long_regime,ev_short_regime,regime_label,selected_long_regime,selected_short_regime
2025-04-14 19:00:00,0,0,0.40359154,0.35515726,0.4921859557614383,0.43311961411273187,-0.00210180860987609,-0.003425987114238074,-0.002522170432073352,-0.0025694903356785555,trend_up,0,0
2025-04-14 20:00:00,0,0,0.88317853,0.7489425,1.0648978044765571,0.9030418980406928,0.010240969278730284,0.00678463521071567,0.01228916362280381,0.005088476408036753,trend_up,0,0
2025-04-14 21:00:00,0,0,0.8972145,0.5157046,1.09090327927341,0.6270338100006264,0.01013843257242323,0.0006712218609288998,0.012166119570346013,0.0005034163956966749,trend_up,0,0
2025-04-14 22:00:00,0,0,0.9260928,0.59038156,1.1200818729171562,0.7140490499571155,0.009927264540059943,0.002188593721995951,0.011912717921440793,0.0016414452914969631,trend_up,0,0
2025-04-14 23:00:00,0,0,0.93667245,0.362758,1.1437197812051674,0.44294407606070646,0.009418499999939302,-0.003006256992983558,0.011302200449036239,-0.0022546927447376682,trend_up,0,0
2025-04-15 00:00:00,0,0,0.90386087,0.09623385,1.0955331283091563,0.11664115242148454,0.008684737014763227,-0.008762158090742054,0.010421684831836404,-0.006571618568056541,trend_up,0,0
2025-04-15 01:00:00,0,0,0.80933315,0.5613699,1.0060616983924549,0.6978248129196029,0.006604576591600987,0.0012709957489328303,0.007925492224851938,0.0009532468116996227,trend_up,0,0
2025-04-15 02:00:00,0,0,0.7779181,0.41430122,0.9464809695039954,0.5040739082642136,0.005876432786177649,-0.0018943707789065324,0.00705171962362333,-0.0014207780841798993,trend_up,0,0
2025-04-15 03:00:00,0,0,0.4800698,0.2831617,0.8737938205087017,0.4162871051648057,-0.0005900435094871939,-0.004549258271645115,-0.0007080522395200997,-0.003411943703733836,trend_up,0,0
2025-04-15 04:00:00,0,0,0.55249155,0.20621544,1.0012101568230267,0.3015226111612115,0.0007254939862315446,-0.005917685192300353,0.0008705928180721026,-0.004438263894225265,trend_up,0,0
2025-04-15 05:00:00,1,0,0.9333618,0.12309071,2.2016326642525765,0.17525902545221372,0.007643694052355143,-0.007310621544499085,0.009172433227305907,-0.005482966158374314,trend_up,1,0
2025-04-15 06:00:00,0,0,0.96075034,0.2461736,1.317836740369352,0.3376700560165089,0.007658597646539581,-0.004904434329812886,0.009190317541037892,-0.0036783257473596647,trend_up,0,0
2025-04-15 07:00:00,0,0,0.8488063,0.05166567,1.2071716588577968,0.07347887543166866,0.005436375840313533,-0.008126859198823614,0.006523651267602841,-0.0060951443991177105,trend_up,0,0
2025-04-15 08:00:00,0,0,0.90865856,0.047513075,1.3145760044192558,0.06873819384618446,0.006076882172467517,-0.00793566037173013,0.007292258896729343,-0.0059517452787975975,trend_up,0,0
2025-04-15 09:00:00,0,0,0.5441188,0.12556502,0.8118634065622609,0.1873518111157191,9.702762030680892e-05,-0.006574062245602856,0.00011643314899480818,-0.004930546684202142,trend_up,0,0
2025-04-15 10:00:00,0,0,0.9349625,0.15347631,1.3640303959960292,0.27225386180083994,0.006614156697569659,-0.006261777071531347,0.007936988352471159,-0.004696332803648511,trend_up,0,0
2025-04-15 11:00:00,0,0,0.917923,0.24742845,1.3237564172334646,0.35682187279490263,0.005967390163370363,-0.004605978421343863,0.007160868480591772,-0.003454483816007897,trend_up,0,0
2025-04-15 12:00:00,0,0,0.799906,0.0677484,1.426661394225135,0.09711978544673111,0.003947033520137369,-0.007307104132554906,0.004736440412374068,-0.00548032809941618,trend_up,0,0
2025-04-15 13:00:00,0,0,0.82513666,0.48205367,1.1416283298568501,0.8187983918667021,0.005439282737078124,-0.0007255774676100226,0.006527139543858962,-0.0005441831007075169,trend_up,0,0
2025-04-15 14:00:00,0,0,0.98663527,0.60742974,1.2933691200482418,0.7962728453415784,0.010154833814982688,0.0021685747204348354,0.012185801062199434,0.0016264310403261266,trend_up,0,0
2025-04-15 15:00:00,0,0,0.9851598,0.8176989,1.3364261301970053,1.1092557321455172,0.01061044304377319,0.00694435302028906,0.01273253215847318,0.005208264765216795,trend_up,0,0
2025-04-15 16:00:00,0,0,0.9731002,0.6551732,1.341732123163941,0.9033673185693897,0.009673023075623267,0.003086470256277761,0.011607628151993604,0.002314852692208321,trend_up,0,0
2025-04-15 17:00:00,0,0,0.96572113,0.4350241,1.3686557334142568,0.6165322751787968,0.00959621996432588,-0.0014696891575895496,0.01151546441477448,-0.0011022668681921622,trend_up,0,0
2025-04-15 18:00:00,0,0,0.98166174,0.8295765,1.399606802424581,1.1827708650002953,0.009610179539695785,0.006522209452316929,0.011532215905884012,0.004891657089237697,trend_up,0,0
2025-04-15 19:00:00,0,0,0.99152094,0.8453566,1.4766258735349742,1.2589501156847127,0.00910573600389969,0.006312097561623274,0.010926883638874955,0.004734073171217455,trend_up,0,0
2025-04-15 20:00:00,0,0,0.9794598,0.67237324,1.787693831292142,1.0154069141528226,0.008514263412579524,0.0028362052329635344,0.008514263412579524,0.0028362052329635344,range,0,0
2025-04-15 21:00:00,0,0,0.9726397,0.56759286,1.4652826500591578,0.8550792098685196,0.00795126315826647,0.0007709418986626814,0.00795126315826647,0.0007709418986626814,range,0,0
2025-04-15 22:00:00,0,0,0.98963064,0.5008282,1.490479357280576,0.7542956670456152,0.008273944363759021,-0.000408931227879905,0.008273944363759021,-0.000408931227879905,range,0,0
2025-04-15 23:00:00,0,0,0.9933061,0.6577983,1.500925239554692,0.9939595216518905,0.007694155915212665,0.0020991239713380573,0.007694155915212665,0.0020991239713380573,range,0,0
2025-04-16 00:00:00,0,0,0.99085534,0.1942117,1.5501841868988824,0.30384245344477695,0.007986266034040092,-0.005747762227031709,0.005989699525530069,-0.006897314946512712,trend_down,0,0
2025-04-16 01:00:00,0,0,0.9852834,0.018188123,1.7663536942816143,0.02687725688296684,0.008041123688063857,-0.00888083674527617,0.0060308427660478925,-0.0106570045178027,trend_down,0,0
2025-04-16 02:00:00,0,0,0.9897043,0.094299465,1.4055090383841908,0.13391752415413696,0.007666049019863365,-0.007314523535745957,0.005749536764897523,-0.00877742859167881,trend_down,0,0
2025-04-16 03:00:00,0,0,0.9814425,0.6598615,1.3923819719056634,1.167103418681741,0.007079571122041841,0.0019472772834159338,0.00530967834153138,0.002336732832952537,trend_down,0,0
2025-04-16 04:00:00,0,0,0.9907334,0.44065285,1.408442731057633,0.7806677677299989,0.007163755753532785,-0.0015556089052692753,0.005372816815149588,-0.0018667307605003433,trend_down,0,0
2025-04-16 05:00:00,0,0,0.99083346,0.42292604,1.3995563688068209,0.7454088949254161,0.007643386322963411,-0.001818048086345398,0.005732539742222558,-0.0021816577903057657,trend_down,0,0
2025-04-16 06:00:00,0,0,0.9503812,0.14192337,1.2882931957051365,0.19238480890271606,0.006980787423942249,-0.006504919234576178,0.005235590567956687,-0.007805903391670134,trend_down,0,0
2025-04-16 07:00:00,0,0,0.9866583,0.36645493,1.3440282870217442,0.49918579011901554,0.007605335745944416,-0.0027606680749616783,0.005704001809458312,-0.003312801821592926,trend_down,0,0
2025-04-16 08:00:00,0,0,0.93931216,0.048710644,1.5732257937367886,0.06453527312310633,0.008080851609190094,-0.008896592448986251,0.006060638706892571,-0.010675911363006087,trend_down,0,0
2025-04-16 09:00:00,0,0,0.9682693,0.35080424,1.3082009128530407,0.47396156399185757,0.008126636461751012,-0.0030939896407786594,0.006094977346313259,-0.0037127877164673142,trend_down,0,0
2025-04-16 10:00:00,0,0,0.76762956,0.11071628,1.2732781924737167,0.1448959915739285,0.004294126571395884,-0.007310157767762321,0.003220594928546913,-0.008772189669890271,trend_down,0,0
2025-04-16 11:00:00,0,0,0.65371275,0.16907361,1.102574907363855,0.2259897336394944,0.0020950050711615016,-0.006109263775313585,0.0015712538033711262,-0.0073311168216887,trend_down,0,0
2025-04-16 12:00:00,0,0,0.96098506,0.23804331,1.3061377333938142,0.323540249043725,0.00750421344120454,-0.005001611672634628,0.005628160080903405,-0.006001934245656983,trend_down,0,0
2025-04-16 13:00:00,0,0,0.9104624,0.023141399,1.1938342190228433,0.030343916076710296,0.007143050669491088,-0.009097685709138124,0.005357288002118316,-0.010917223284777209,trend_down,0,0
2025-04-16 14:00:00,1,0,0.72636133,0.13980947,1.3440205310172386,0.17690750185229365,0.004674700813114076,-0.007680833018980729,0.0035060256098355565,-0.009216999989027534,trend_down,1,0
2025-04-16 15:00:00,0,0,0.9079109,0.047145296,1.185214432904332,0.061544900661757544,0.008885654936445605,-0.009901401113002969,0.006664241202334204,-0.01188168180773916,trend_down,0,0
2025-04-16 16:00:00,0,0,0.8821695,0.04135384,1.1733297695067026,0.05500268692390491,0.008089980851566321,-0.009853869242532409,0.006067485638674741,-0.011824643560907991,trend_down,0,0
2025-04-16 17:00:00,0,0,0.7275764,0.06830286,0.8767264432653898,0.10382006081517167,0.007487980003565643,-0.012009850322334661,0.005615985002674233,-0.014411820959475883,trend_down,0,0
2025-04-16 18:00:00,0,0,0.91584426,0.53676015,1.4392727843232547,0.6556663137632697,0.013841578090109143,0.002052928279315122,0.010381183567581857,0.0024635140330693953,trend_down,0,0
2025-04-16 19:00:00,0,0,0.54365396,0.7401629,0.8719720300311841,0.9280976719476581,0.002122553018166856,0.00803551427304829,0.0015919147636251421,0.009642617510821126,trend_down,0,0
2025-04-16 20:00:00,0,0,0.91985184,0.2030959,1.1342772228055034,0.25043930041792833,0.01238824816934948,-0.007725585560388061,0.009291186127012109,-0.009270703040850299,trend_down,0,0
2025-04-16 21:00:00,0,0,0.6131983,0.24630146,0.9840328571591879,0.3090479251084612,0.0033921372050791966,-0.006231473914320159,0.0033921372050791966,-0.006231473914320159,range,0,0
2025-04-16 22:00:00,0,0,0.92248154,0.77989453,1.1363744348543363,0.9607262272857972,0.010392984558969628,0.006956315816949928,0.010392984558969628,0.006956315816949928,range,0,0
2025-04-16 23:00:00,0,0,0.92935383,0.67983246,1.11616680873817,0.8164881862752245,0.010097874605986126,0.004301028743810034,0.010097874605986126,0.004301028743810034,range,0,0
2025-04-17 00:00:00,0,0,0.9529019,0.6188116,1.5021735874487612,0.7589229149677957,0.009636914343250553,0.002484473420163158,0.009636914343250553,0.002484473420163158,range,0,0
2025-04-17 01:00:00,0,0,0.90394026,0.28471416,1.4322289651338151,0.35145935643682275,0.008037235263431235,-0.004541960615742276,0.008037235263431235,-0.004541960615742276,range,0,0
2025-04-17 02:00:00,0,0,0.96079797,0.91481584,1.1745471499324467,1.118335362672738,0.008507607836342655,0.007629647207674392,0.008507607836342655,0.007629647207674392,range,0,0
2025-04-17 03:00:00,0,0,0.9793122,0.22379139,1.2311226547576128,0.28133485541221714,0.008756729101356737,-0.005532693822524952,0.008756729101356737,-0.005532693822524952,range,0,0
2025-04-17 04:00:00,0,0,0.9572367,0.71077913,1.2066987217393752,0.8960127225616827,0.007681125217778316,0.003310849273566829,0.007681125217778316,0.003310849273566829,range,0,0
2025-04-17 05:00:00,0,0,0.8969899,0.3884322,1.2689663136773006,0.5495127568736117,0.006337966911510908,-0.0023987272918216517,0.006337966911510908,-0.0023987272918216517,range,0,0
2025-04-17 06:00:00,0,0,0.7345993,0.21455339,1.0195710290527014,0.29778468182942225,0.003650140991662525,-0.00544235266858039,0.003650140991662525,-0.00544235266858039,range,0,0
2025-04-17 07:00:00,0,0,0.8883096,0.3819439,1.193118576785253,0.5130017472744227,0.0062589221142032485,-0.0025127830124145947,0.0062589221142032485,-0.0025127830124145947,range,0,0
2025-04-17 08:00:00,0,0,0.9807897,0.4956161,1.292466535709028,0.6531137313702634,0.00753934503751178,-0.0005966001481993032,0.00753934503751178,-0.0005966001481993032,range,0,0
2025-04-17 09:00:00,0,0,0.9660602,0.8489898,1.264432554648822,1.1112043522846256,0.00648142537518918,0.004685965775898368,0.00648142537518918,0.004685965775898368,range,0,0
2025-04-17 10:00:00,0,0,0.9598554,0.33207816,1.2581308995369491,0.4352716069891315,0.006083413664908835,-0.0032049465085430317,0.006083413664908835,-0.0032049465085430317,range,0,0
2025-04-17 11:00:00,0,0,0.9583388,0.30734336,1.3194876912903972,0.42316536355827006,0.006214735458217245,-0.0035964300644197905,0.006214735458217245,-0.0035964300644197905,range,0,0
2025-04-17 12:00:00,0,0,0.49404898,0.4505406,0.854944026330759,0.621964244331739,-0.0008411323420418424,-0.001469763517151682,-0.0008411323420418424,-0.001469763517151682,range,0,0
2025-04-17 13:00:00,0,0,0.96769786,0.81389165,1.2754508336363428,1.3575923443020108,0.006164728527832951,0.0038984751521456253,0.006164728527832951,0.0038984751521456253,range,0,0
2025-04-17 14:00:00,0,0,0.9790892,0.602305,1.29375972436686,1.0066871889890285,0.007264426232102117,0.0011064002928886257,0.007264426232102117,0.0011064002928886257,range,0,0
2025-04-17 15:00:00,0,0,0.92515224,0.47141874,1.2565230364843125,0.6402713819166239,0.006718539427624793,-0.0009871120356785448,0.006718539427624793,-0.0009871120356785448,range,0,0
2025-04-17 16:00:00,0,0,0.75738835,0.6220276,1.043459808974326,0.8569722160753452,0.004207421581583283,0.0017806117593051002,0.004207421581583283,0.0017806117593051002,range,0,0
2025-04-17 17:00:00,1,0,0.6875682,0.30168027,1.34620230137141,0.4141823433869592,0.00282924886038692,-0.003919503154342873,0.00282924886038692,-0.003919503154342873,range,1,0
2025-04-17 18:00:00,0,0,0.77444035,0.5242344,1.0173201538377787,0.8537785321536732,0.004495471935783179,2.1470087779647696e-05,0.004495471935783179,2.1470087779647696e-05,range,0,0
2025-04-17 19:00:00,0,0,0.9110897,0.7083457,1.2023785811145338,0.934814315278255,0.007228826940906183,0.0034885087780721644,0.008674592673784749,0.0026163815835541235,trend_up,0,0
2025-04-17 20:00:00,0,0,0.4419225,0.39314798,0.6074805204806822,0.5404335472013834,-0.0014747003833379259,-0.0023185468729779776,-0.001769640530324705,-0.0017389101547334832,trend_up,0,0
2025-04-17 21:00:00,0,0,0.8695723,0.79456705,1.1841932097223271,1.0820502483972705,0.005385560805331075,0.004173911864732676,0.00646267322320084,0.0031304338985495067,trend_up,0,0
2025-04-17 22:00:00,0,0,0.9667782,0.47702214,1.289110039546698,0.6360652519953681,0.006765734153698045,-0.0009816042922073443,0.008118881307052999,-0.0007362032191555082,trend_up,0,0
2025-04-17 23:00:00,0,0,0.9208616,0.22368614,1.2312627785517447,0.29908557630945243,0.0056404275498750855,-0.004854017812663987,0.006768513328806647,-0.00364051335949799,trend_up,0,0
2025-04-18 00:00:00,0,0,0.9602419,0.5053828,1.25220999906385,0.6590478468977616,0.00586941387209781,-0.0006821249255083276,0.007043296926392835,-0.0005115936941312457,trend_up,0,0
2025-04-18 01:00:00,0,0,0.8225648,0.27874643,1.1083772794877935,0.37560106228506723,0.003695070837083119,-0.0038915711862047746,0.004434085180694451,-0.002918678389653581,trend_up,0,0
2025-04-18 02:00:00,0,0,0.97219115,0.32902563,1.357417178370547,0.45940043254576385,0.005196890126183829,-0.0031175074454654066,0.006236268399227627,-0.002338130584099055,trend_up,0,0
2025-04-18 03:00:00,0,0,0.97608703,0.534769,1.3099959037819218,0.7177077181069944,0.004727338113608896,-0.0005794281662297421,0.005672805961747723,-0.0004345711246723066,trend_up,0,0
2025-04-18 04:00:00,0,0,0.991185,0.3688879,1.3314315447126246,0.4955169656164937,0.004643167969416115,-0.00256013314584971,0.00557180178470284,-0.0019200998593872825,trend_up,0,0
2025-04-18 05:00:00,0,0,0.9792173,0.49108338,1.3349869813685402,0.6695040313587927,0.004215455809364108,-0.0011911533522909264,0.005058547172245526,-0.0008933650142181948,trend_up,0,0
2025-04-18 06:00:00,0,0,0.98250234,0.43630716,1.3106189998152191,0.5820163803315637,0.0038959425959592137,-0.001820041959241187,0.004675131300924076,-0.0013650314694308903,trend_up,0,0
2025-04-18 07:00:00,0,0,0.97841257,0.09281174,1.3077939213586882,0.12405669604471145,0.00391768802882639,-0.005449033618047535,0.004701225821401591,-0.004086775213535651,trend_up,0,0
2025-04-18 08:00:00,0,0,0.9908941,0.2632843,1.4001692994699102,0.3720302661435925,0.0036448208457664126,-0.003552321433415162,0.004373785188718297,-0.0026642410750613715,trend_up,0,0
2025-04-18 09:00:00,0,0,0.99132186,0.4471717,1.403623671906484,0.6331553766917445,0.003232241098450778,-0.0017666522764525428,0.003232241098450778,-0.0017666522764525428,range,0,0
2025-04-18 10:00:00,0,0,0.9926233,0.12479483,1.348848081911411,0.16958020899522178,0.0030096452221413912,-0.004619279153224873,0.0030096452221413912,-0.004619279153224873,range,0,0
2025-04-18 11:00:00,0,0,0.97352815,0.0641701,1.3527644822390144,0.08916745973352218,0.002695334500780515,-0.005066467256112954,0.002695334500780515,-0.005066467256112954,range,0,0
2025-04-18 12:00:00,0,0,0.97122633,0.18421727,1.323034632705738,0.2509464838616998,0.002576875822806056,-0.004004481382460047,0.002576875822806056,-0.004004481382460047,range,0,0
2025-04-18 13:00:00,0,0,0.9853646,0.21604595,1.4132623774303281,0.3098645944661778,0.0025094927247566534,-0.0036799839277191016,0.0025094927247566534,-0.0036799839277191016,range,0,0
2025-04-18 14:00:00,0,0,0.96555305,0.364711,1.6743332752855016,0.5175491755833153,0.0024146286168388294,-0.002487940613866621,0.0024146286168388294,-0.002487940613866621,range,0,0
2025-04-18 15:00:00,0,0,0.97888076,0.29226747,1.4177961652472095,0.4233158072286692,0.002650993280625405,-0.003102793567846083,0.002650993280625405,-0.003102793567846083,range,0,0
2025-04-18 16:00:00,1,0,0.9513314,0.015109257,1.931248876503808,0.020624869047354288,0.002433773464325613,-0.005434890332686628,0.002433773464325613,-0.005434890332686628,range,0,0
2025-04-18 17:00:00,0,0,0.93022996,0.42784795,1.586676537256822,0.5800257830856232,0.002190812815856687,-0.001969392142771894,0.002190812815856687,-0.001969392142771894,range,0,0
2025-04-18 18:00:00,0,0,0.9309941,0.46200418,1.5681999276570546,0.6165149968496251,0.0019726165357248334,-0.001712763532276832,0.0019726165357248334,-0.001712763532276832,range,0,0
2025-04-18 19:00:00,0,0,0.970827,0.5197239,1.2918863422403515,0.6916002640318799,0.0020356498496210598,-0.0013116248867968531,0.0020356498496210598,-0.0013116248867968531,range,0,0
2025-04-18 20:00:00,0,0,0.9785347,0.54223406,1.3121303649142246,0.7270889629652747,0.001960775404384397,-0.001177063963212026,0.001960775404384397,-0.001177063963212026,range,0,0
2025-04-18 21:00:00,0,0,0.71375626,0.4409331,0.94451462273375,0.5834873750389772,4.631385797314097e-05,-0.0019069425561839995,4.631385797314097e-05,-0.0019069425561839995,range,0,0
2025-04-18 22:00:00,0,0,0.9710344,0.6171286,1.2624111869909123,1.0183044434696926,0.0019307711579061426,-0.0006293265163950235,0.0019307711579061426,-0.0006293265163950235,range,0,0
2025-04-18 23:00:00,0,0,0.95875555,0.31099877,1.3080282812703754,0.5331445647201468,0.001779457642617604,-0.0028338667870512935,0.001779457642617604,-0.0028338667870512935,range,0,0
2025-04-19 00:00:00,0,0,0.94466144,0.8119284,1.2923052117371407,1.3949001652371376,0.0014744787980466825,0.0005790146939468012,0.0014744787980466825,0.0005790146939468012,range,0,0
2025-04-19 01:00:00,0,0,0.9350902,0.45482457,1.550705679327666,0.5950691735368095,0.0013595503711844692,-0.0018352936140347206,0.0013595503711844692,-0.0018352936140347206,range,0,0
2025-04-19 02:00:00,1,0,0.45857742,0.18325217,1.192936316129008,0.24764418802179303,-0.0017699725419905948,-0.003791185354008225,-0.0017699725419905948,-0.003791185354008225,range,0,0
2025-04-19 03:00:00,1,0,0.89993334,0.10564262,2.422976250818544,0.15237840927992805,0.0014665374707989913,-0.004358832574474178,0.0014665374707989913,-0.004358832574474178,range,0,0
2025-04-19 04:00:00,1,0,0.8373565,0.33363158,2.2586256475930213,0.48287451683743554,0.0014319637968180877,-0.002751146975463303,0.0014319637968180877,-0.002751146975463303,range,0,0
2025-04-19 05:00:00,0,0,0.94577336,0.10674148,2.0260743089118014,0.15394692085597184,0.002326992901605045,-0.00463247346282029,0.002326992901605045,-0.00463247346282029,range,0,0
2025-04-19 06:00:00,0,0,0.97394174,0.5449757,1.3413615003911405,0.750567911183202,0.0025013830584373438,-0.0010124469106767503,0.0025013830584373438,-0.0010124469106767503,range,0,0
2025-04-19 07:00:00,0,0,0.7831013,0.15177558,1.399968127407743,0.21821122528944217,0.001100143687892326,-0.004338275641129411,0.001100143687892326,-0.004338275641129411,range,0,0
2025-04-19 08:00:00,1,0,0.8758979,0.09193982,2.374321803222141,0.13429916475290649,0.0019749944112526247,-0.004902574626362932,0.002369993387678222,-0.003676930969772199,trend_up,0,0
