timestamp,close,p_long,p_short,p_breakout,p_breakdown,regime,vol_ratio,bb_position,pos_prev,pos_new,cost,reason
2025-05-14 08:00:00,103200.0,0.690492570400238,0.026386601850390434,0.0013929357519373298,0.40163248777389526,0,1.2953199683086478,0.0698867425412615,0.0,1.0,0.0010999999999999998,open_long
2025-05-14 11:00:00,103944.93,0.0006232504965737462,0.8819165825843811,0.007132401689887047,5.656979919876903e-05,0,0.7401769186727298,0.5068759603303031,1.0,0.0,0.0010999999999999998,close_long
2025-05-14 17:00:00,103246.79,0.2985275089740753,0.7205700278282166,0.0019927392713725567,0.0003473118704278022,1,0.7451088918518949,0.0986098602266583,0.0,-0.9596765339374542,0.0010556441873311997,open_short
2025-05-14 20:00:00,103555.51,0.2220945954322815,0.3771877884864807,0.008370745927095413,0.0037767516914755106,1,0.2625544020039105,0.4423470174988698,-0.9596765339374542,0.0,0.0010556441873311997,close_short
2025-05-15 08:00:00,102274.65,0.17721812427043915,0.7854021191596985,0.0023187592159956694,0.00011764840746764094,1,0.9863284217507988,0.1319247174292894,0.0,-1.0,0.0010999999999999998,open_short
2025-05-15 12:00:00,102560.0,0.00471498491242528,0.8213327527046204,0.0016992139862850308,2.305874295416288e-05,1,1.989208456114696,0.389136360656564,-1.0,0.0,0.0010999999999999998,close_short
2025-05-15 15:00:00,103251.35,3.899342118529603e-05,0.6486517786979675,0.350677490234375,8.695235010236502e-05,1,1.833264615518822,0.698334814470303,0.0,-1.0,0.0010999999999999998,open_short
2025-05-15 18:00:00,102697.31,0.6849305629730225,0.0002558044216129929,9.13403055164963e-05,0.0013296030228957534,1,1.5172883686097158,0.4962080290435138,-1.0,0.0,0.0010999999999999998,close_short
2025-05-15 22:00:00,103492.06,0.4457729458808899,0.7040675282478333,0.0036191707476973534,0.0007857344462536275,1,0.8264785234258989,0.7871901218274538,0.0,-0.6649302482604981,0.0007314232730865479,open_short
2025-05-16 01:00:00,104047.61,0.04508895054459572,0.8210017085075378,0.23652999103069305,0.0011313484283164144,0,0.9926174456561284,0.8639208653871454,-0.6649302482604981,0.0,0.0007314232730865479,close_short
2025-05-16 07:00:00,103710.17,0.8276597261428833,0.19926854968070984,0.00019506517855916172,0.0002260797336930409,0,0.8534049194826583,0.5973069282403773,0.0,1.0,0.0010999999999999998,open_long
2025-05-16 10:00:00,103796.91,0.02931390516459942,0.9147893190383911,0.0007163102272897959,1.871103813755326e-05,0,0.6279485557040206,0.5839952197511978,1.0,0.0,0.0010999999999999998,close_long
2025-05-16 14:00:00,103578.7,0.8352711200714111,0.1081731840968132,0.0002534959639888257,0.0005609566578641534,0,1.3060422071183602,0.3726043758479428,0.0,1.0,0.0010999999999999998,open_long
2025-05-16 17:00:00,103867.96,0.6859065294265747,0.0073180729523301125,0.00013426438090391457,0.0002818665816448629,1,0.5638975052218866,0.5335381482704722,1.0,0.0,0.0010999999999999998,close_long
2025-05-17 02:00:00,103286.01,0.04278085008263588,0.8393042087554932,0.0015489122597500682,4.6127039240673184e-05,1,0.9955518551943454,0.2102731995751851,0.0,-1.0,0.0010999999999999998,open_short
2025-05-17 05:00:00,103342.79,0.38563022017478943,0.2654447853565216,0.0017205217154696584,0.003464614972472191,1,0.3945307904509038,0.2708611839331913,-1.0,0.0,0.0010999999999999998,close_short
2025-05-17 14:00:00,103124.8,0.1883390098810196,0.5761010050773621,0.005007446743547916,0.0005413417238742113,1,0.6080804771158596,0.3664133600356281,0.0,-0.8979715913534165,0.0009877687504887581,open_short
2025-05-17 17:00:00,103130.43,0.22281934320926666,0.3602788746356964,0.006168930791318417,0.0038725719787180424,1,0.6665157446761999,0.4448497070841725,-0.8979715913534165,0.0,0.0009877687504887581,close_short
2025-05-17 20:00:00,103372.04,0.20827336609363556,0.6113160848617554,0.08540288358926773,0.002637112746015191,1,0.6354809077365626,0.702581965051752,0.0,-0.9254768937826157,0.0010180245831608772,open_short
2025-05-17 23:00:00,103126.65,0.6561779379844666,0.2605659067630768,0.0008598717395216227,0.0007051279535517097,1,0.4307930255773503,0.4853526973566233,-0.9254768937826157,0.0,0.0010180245831608772,close_short
2025-05-18 19:00:00,103883.97,0.6080663800239563,0.0019924344960600138,0.0008517359965480864,0.4344625771045685,0,1.5055214245618551,0.4363253696060055,0.0,1.0,0.0010999999999999998,open_long
2025-05-18 22:00:00,105928.1,7.149696557462448e-06,0.7687110304832458,0.3505779504776001,3.1603492971044034e-05,0,1.65517392382793,1.0105146275982124,1.0,0.0,0.0010999999999999998,close_long
2025-05-19 01:00:00,105059.97,0.6698237061500549,2.339015918551013e-05,1.6495549061801285e-05,0.0001436935708625242,0,0.8318261593889751,0.6295641742322599,0.0,1.0,0.0010999999999999998,open_long
2025-05-19 04:00:00,103002.07,0.6520869731903076,0.0007132938480935991,0.000986451399512589,0.37324008345603943,1,1.8079152815049917,0.0533671021701697,1.0,0.0,0.0010999999999999998,close_long
2025-05-19 07:00:00,103226.29,2.4804023269098252e-05,0.8614286780357361,0.0004172686021775007,3.480437555936078e-07,1,0.7222477761992074,0.2222088958707916,0.0,-1.0,0.0010999999999999998,open_short
2025-05-19 10:00:00,102915.5,0.6926684379577637,0.06187668815255165,0.0007296625408343971,0.002019965322688222,1,0.4270308213255206,0.2264274435943614,-1.0,0.0,0.0010999999999999998,close_short
2025-05-19 13:00:00,103294.11,9.558475721860304e-05,0.8760995864868164,0.0014018552610650659,1.8362561604590155e-06,1,1.0635806558685543,0.379327266535742,0.0,-1.0,0.0010999999999999998,open_short
2025-05-19 17:00:00,105380.95,0.042349424213171005,0.7817229628562927,0.2553979456424713,0.0018839596305042505,0,0.8530633191741129,0.7735977531839342,-1.0,0.0,0.0010999999999999998,close_short
2025-05-19 22:00:00,105549.92,0.38375967741012573,0.6455426812171936,0.34005457162857056,0.0033309843856841326,1,1.0838657226744317,0.8314385429427309,0.0,-0.6712094068527221,0.0007383303475379943,open_short
2025-05-20 01:00:00,106450.0,0.0010801098542287946,0.7946836352348328,0.015825342386960983,0.00010418649617349729,0,1.2085792636969284,0.8916530597695822,-0.6712094068527221,0.0,0.0007383303475379943,close_short
2025-05-20 07:00:00,105021.71,0.668999195098877,0.002731856657192111,0.0010540346847847104,0.32977917790412903,0,1.1220551168488024,0.4429058946287691,0.0,1.0,0.0010999999999999998,open_long
2025-05-20 10:00:00,105030.65,0.7771657109260559,0.20517368614673615,0.0012233450543135405,0.07867857813835144,0,0.5767030563324204,0.2340375973506621,1.0,0.0,0.0010999999999999998,close_long
2025-05-20 13:00:00,104448.04,0.6654596924781799,0.021513642743229866,0.0018462552689015865,0.1958872377872467,0,1.5857481614812778,0.0098757931660607,0.0,1.0,0.0010999999999999998,open_long
2025-05-20 16:00:00,105212.49,0.008666611276566982,0.836566686630249,0.0017572114011272788,5.402612441685051e-05,1,0.6621541076236559,0.4019639633434232,1.0,0.0,0.0010999999999999998,close_long_no_flip
2025-05-20 21:00:00,106619.0,0.5999382138252258,0.013250232674181461,0.00028850219678133726,0.0003202253137715161,0,1.0372094779713938,0.8450166862418182,0.0,1.0,0.0010999999999999998,open_long
2025-05-21 00:00:00,106739.54,0.4825524091720581,0.6600345969200134,0.004003526177257299,0.0008064404828473926,0,0.8740121886002319,0.8023465166773405,1.0,0.0,0.0010999999999999998,close_long
2025-05-21 07:00:00,106527.16,0.6823234558105469,0.0003287462459411472,0.00022122774680610746,0.022989770397543907,0,1.6650835452893082,0.5565011479105728,0.0,1.0,0.0010999999999999998,open_long
2025-05-21 10:00:00,106328.57,0.7548222541809082,0.006444782484322786,0.0011028102599084377,0.09654215723276138,0,0.5456748952310269,0.4160618090620115,1.0,0.0,0.0010999999999999998,close_long
2025-05-22 05:00:00,110879.99,0.6979149580001831,0.000707437633536756,5.2298033551778644e-05,0.0001551836176076904,0,1.059474647123562,0.8123232557999622,0.0,1.0,0.0010999999999999998,open_long
2025-05-22 08:00:00,110409.09,0.8309827446937561,0.03489894047379494,0.0001079418434528634,0.00024002853024285287,0,0.4650410335615241,0.6700274585588786,1.0,0.0,0.0010999999999999998,close_long
2025-05-22 13:00:00,110914.49,0.7823102474212646,0.008327308110892773,0.00011865946726175025,0.00040520241600461304,0,0.8895935669063151,0.6542672650537578,0.0,1.0,0.0010999999999999998,open_long
2025-05-22 16:00:00,111252.36,0.4765223562717438,0.7638953924179077,0.0014033180195838213,0.0003277020587120205,0,0.4689425874055931,0.6854176801595563,1.0,0.0,0.0010999999999999998,close_long
2025-05-22 19:00:00,111188.0,0.8664188385009766,0.03322111815214157,0.0001996956270886585,0.00045786533155478537,0,0.6380968755828068,0.599728767225707,0.0,1.0,0.0010999999999999998,open_long
2025-05-22 22:00:00,111020.93,0.7823317050933838,0.3941982090473175,0.0020106062293052673,0.005041932221502066,0,0.3294463518390164,0.4423699724016174,1.0,0.0,0.0010999999999999998,close_long
2025-05-23 01:00:00,111327.69,0.8774880170822144,0.0533035583794117,0.0001631022460060194,0.0005949623300693929,0,0.8707855570479269,0.6332708093016503,0.0,1.0,0.0010999999999999998,open_long
2025-05-23 04:00:00,110844.19,0.8052116632461548,0.035253386944532394,0.0017969034379348159,0.11521225422620773,1,0.8272681621599413,0.2220017817271664,1.0,0.0,0.0010999999999999998,close_long
2025-05-23 10:00:00,111061.24,0.6227192282676697,0.38617709279060364,0.0011563412845134735,0.0010228436440229416,0,0.6024543537319863,0.425353507094082,0.0,0.6257758438587189,0.0006883534282445907,open_long
2025-05-23 13:00:00,109634.99,1.1405693385313498e-06,0.05177570506930351,0.0005559963756240904,2.791047108985367e-07,1,3.07204484025014,0.1530304456419885,0.6257758438587189,0.0,0.0006883534282445907,close_long
2025-05-24 22:00:00,108100.5,0.7359272241592407,0.016335515305399895,0.0012094600824639201,0.1558399349451065,0,1.0408109761576387,0.2120447308061502,0.0,1.0,0.0010999999999999998,open_long
2025-05-25 02:00:00,107928.8,0.03254061937332153,0.8631476163864136,0.0019570328295230865,8.976137905847281e-05,0,0.4522322785739062,0.253117848256104,1.0,0.0,0.0010999999999999998,close_long
2025-05-25 07:00:00,107681.81,0.6665398478507996,0.2872755229473114,0.0035021519288420677,0.011491963639855385,0,0.9261059992624898,0.1725126471828594,0.0,0.8826757848262787,0.0009709433633089065,open_long
2025-05-25 10:00:00,106946.4,0.7652686834335327,0.029492255300283432,0.0012962333858013153,0.32950279116630554,1,1.371628596942371,0.0669507312810024,0.8826757848262787,0.0,0.0009709433633089065,close_long
2025-05-25 13:00:00,107521.75,0.1789739429950714,0.8255537152290344,0.0037022437900304794,0.0002613327815197408,1,0.7272692857850536,0.3473191928557022,0.0,-1.0,0.0010999999999999998,open_short
2025-05-25 16:00:00,107174.4,0.00507257878780365,0.015085438266396523,0.00017112553177867085,3.492364612611709e-06,1,1.693313349089392,0.2630746088208308,-1.0,0.0,0.0010999999999999998,close_short
2025-05-26 02:00:00,109387.72,0.8203933238983154,0.36770543456077576,0.0003285031416453421,0.00013656374358106405,0,0.7529308514619395,0.9230549224176784,0.0,1.0,0.0010999999999999998,open_long
2025-05-26 05:00:00,109650.01,0.35585159063339233,0.48713919520378113,0.18630315363407135,0.002914512064307928,0,0.6691566771962811,0.842233109610606,1.0,0.0,0.0010999999999999998,close_long
2025-05-26 08:00:00,109666.4,0.9032099843025208,0.042288050055503845,5.559194687521085e-05,8.974597585620359e-05,0,0.6679967091194887,0.7378287919283675,0.0,1.0,0.0010999999999999998,open_long
2025-05-26 11:00:00,109772.72,0.288071870803833,0.2847564220428467,0.002050373936071992,0.00016247003804892302,0,0.5144826365365297,0.698747737813636,1.0,0.0,0.0010999999999999998,close_long
2025-05-26 14:00:00,109652.51,0.7551097869873047,0.35759279131889343,0.0008801460498943925,0.0004489420971367508,0,1.2309695532014095,0.6114357201654506,0.0,0.9155305922031403,0.0010070836514234542,open_long
2025-05-26 17:00:00,109171.91,0.776128351688385,0.0009865955216810107,0.00013113103341311216,0.0021325277630239725,0,0.9267741514068653,0.116173264692214,0.9155305922031403,1.0,9.291634857654571e-05,resize_long
2025-05-26 20:00:00,109606.5,0.012189578264951706,0.9078822731971741,0.0013960106298327446,2.8466803996707313e-05,0,0.5294416875649804,0.5035643522937547,1.0,0.0,0.0010999999999999998,close_long
2025-05-27 03:00:00,108892.16,0.0002659613383002579,0.6234173774719238,0.0003162053180858493,7.676213726881542e-07,1,1.5964872659048297,0.2489600877856833,0.0,-1.0,0.0010999999999999998,open_short
2025-05-27 06:00:00,108828.19,0.7283894419670105,0.04883120581507683,0.0002102997386828065,0.0002042839623754844,1,1.7701415811999337,0.2779697798818749,-1.0,0.0,0.0010999999999999998,close_short
2025-05-27 18:00:00,109890.62,0.7961726784706116,0.2256605625152588,0.0003362258430570364,0.00039652566192671657,0,0.6942099071793193,0.704710970742248,0.0,1.0,0.0010999999999999998,open_long
2025-05-27 21:00:00,108918.07,0.825590968132019,0.01129699032753706,0.0003929997037630528,0.00797254778444767,1,0.6611714070634067,0.2299740090964573,1.0,0.0,0.0010999999999999998,close_long
2025-05-28 02:00:00,108627.42,0.7584325075149536,0.015019587241113186,0.0010779097210615873,0.11068462580442429,0,0.9285269608255584,0.0399224866147787,0.0,1.0,0.0010999999999999998,open_long
2025-05-28 05:00:00,109000.0,0.22456683218479156,0.5611662268638611,0.004024469293653965,0.008327839896082878,0,0.3790923573308316,0.3022613284434173,1.0,0.0,0.0010999999999999998,close_long
2025-05-28 08:00:00,109040.45,0.22179725766181946,0.7784001231193542,0.007249560672789812,0.0007596560753881931,1,0.6431801981642917,0.3830834417025184,0.0,-1.0,0.0010999999999999998,open_short
2025-05-28 11:00:00,108870.38,0.27432453632354736,0.5945242047309875,0.0072629121132195,0.004085529129952192,1,0.5059527052560983,0.3611300955877889,-1.0,0.0,0.0010999999999999998,close_short
2025-05-28 17:00:00,107679.01,0.030757345259189606,0.7993786334991455,0.0012260852381587029,3.392169310245663e-05,1,1.300146156314768,0.1500027541368807,0.0,-1.0,0.0010999999999999998,open_short
2025-05-28 20:00:00,107318.18,0.6705941557884216,0.29070529341697693,0.0008150498615577817,0.00019246684678364545,1,0.7495007254206243,0.1744687847233383,-1.0,0.0,0.0010999999999999998,close_short
2025-05-28 23:00:00,107781.78,0.20158177614212036,0.7759369611740112,0.003914541099220514,0.0005066035664640367,1,1.0510503164023957,0.3921112435093795,0.0,-1.0,0.0010999999999999998,open_short
2025-05-29 03:00:00,108044.88,0.6870810389518738,0.2859054505825043,0.0022530292626470327,0.001535553950816393,1,0.8019177770404214,0.5256178081071503,-1.0,0.0,0.0010999999999999998,close_short
2025-05-29 08:00:00,108492.49,0.041089992970228195,0.7989769577980042,0.35929441452026367,0.0007861962076276541,1,0.9041627820418916,0.94861749138907,0.0,-1.0,0.0010999999999999998,open_short
2025-05-29 11:00:00,108779.84,0.17391473054885864,0.3275638222694397,0.017051056027412415,0.0026659006252884865,1,0.7797006209420779,0.9270893033009894,-1.0,0.0,0.0010999999999999998,close_short
2025-05-29 20:00:00,106180.0,0.32650312781333923,0.7291451692581177,0.001309452811256051,0.00011008767614839599,1,0.6717180290115712,0.1377285765417549,0.0,-0.9247556746006012,0.0010172312420606612,open_short
2025-05-29 23:00:00,105589.75,0.6388431787490845,0.038568586111068726,0.002618333324790001,0.31249603629112244,1,1.0143376493779588,0.1173356747280602,-0.9247556746006012,0.0,0.0010172312420606612,close_short
2025-05-30 02:00:00,106000.0,8.674564014654607e-05,0.8696014881134033,0.0009616708848625422,1.395016170135932e-06,1,0.819503436114881,0.3130057615822532,0.0,-1.0,0.0010999999999999998,open_short
2025-05-30 05:00:00,106083.42,0.2628278434276581,0.4372461140155792,0.006024281494319439,0.001168462447822094,1,0.4510834546179933,0.3849383007805754,-1.0,0.0,0.0010999999999999998,close_short
2025-05-30 09:00:00,105623.04,0.0007975969929248095,0.6711455583572388,0.0032857879996299744,5.890550255571725e-06,1,1.148428362261556,0.358637493908812,0.0,-1.0,0.0010999999999999998,open_short
2025-05-30 12:00:00,105684.96,0.46609458327293396,0.5943875312805176,0.00607401505112648,0.0007677861140109599,1,1.236433803661901,0.4312183348801198,-1.0,-0.4309273064136505,0.0006259799629449844,resize_short
2025-05-30 15:00:00,105543.0,0.576339840888977,0.4920824468135834,0.003968946635723114,0.001354934531264007,1,0.9164629204213388,0.3879486383460562,-0.4309273064136505,0.0,0.00047402003705501554,close_short
2025-05-30 18:00:00,104891.99,7.302711310330778e-05,0.6364781856536865,0.001783123821951449,2.054572178167291e-06,1,0.7775507104863766,0.2734864090473295,0.0,-1.0,0.0010999999999999998,open_short
2025-05-30 21:00:00,104631.59,0.591040313243866,0.3082883059978485,0.002254878869280219,0.0018092505633831024,1,0.3024004051662348,0.239900157115286,-1.0,0.0,0.0010999999999999998,close_short
2025-05-31 03:00:00,103684.01,0.5112629532814026,0.6552219986915588,0.0013580602826550603,0.00017134756490122527,1,0.7061960299543668,0.2084228883785086,0.0,-0.4591262817382813,0.0005050389099121094,open_short
2025-05-31 06:00:00,103862.52,0.43245774507522583,0.5180468559265137,0.007931655272841454,0.0018510962836444378,1,0.3330116376346285,0.3317551377975812,-0.4591262817382813,0.0,0.0005050389099121094,close_short
2025-05-31 12:00:00,104033.96,0.0015885799657553434,0.8293390870094299,0.1157584935426712,0.0001693233789410442,1,1.2378105499626022,0.5644504675820308,0.0,-1.0,0.0010999999999999998,open_short
2025-05-31 15:00:00,104556.08,0.4842154085636139,0.7056472301483154,0.0019160668598487973,0.0005512307398021221,1,1.2664335565148508,0.890583405616537,-1.0,-0.5985772788524628,0.00044156499326229086,resize_short
2025-05-31 18:00:00,104487.81,0.3636900782585144,0.13463561236858368,0.0014538350515067577,0.0003811732749454677,1,0.3030140823530363,0.8514970872372628,-0.5985772788524628,0.0,0.0006584350067377091,close_short
2025-05-31 23:00:00,104591.88,0.6618929505348206,0.16481849551200867,0.0004204571305308491,0.00012203346705064178,0,0.897065851588425,0.7191112953163961,0.0,1.0,0.0010999999999999998,open_long
2025-06-01 03:00:00,104381.03,0.24283404648303986,0.6509467959403992,0.0015596493612974882,0.00026138214161619544,0,0.6521490254103571,0.5624577030939122,1.0,0.0,0.0010999999999999998,close_long
2025-06-01 06:00:00,104258.93,0.7657338976860046,0.17809228599071503,0.0006224867538549006,0.0010771295055747032,0,0.6671277416622852,0.3770549722774522,0.0,1.0,0.0010999999999999998,open_long
2025-06-01 09:00:00,103934.34,0.7922832369804382,0.020412039011716843,0.0004760183219332248,0.02359573356807232,0,1.9422558495255988,-0.0770989387156577,1.0,0.0,0.0010999999999999998,close_long
2025-06-01 18:00:00,104900.01,0.6076438426971436,0.3815101683139801,0.0025177414063364267,0.0006807888275943696,0,1.4241596502997969,0.8513824570402381,0.0,0.6070406138896942,0.0006677446752786636,open_long
2025-06-01 21:00:00,105496.54,0.07336428016424179,0.7741719484329224,0.2512913942337036,0.0033581003081053495,0,1.02840673157738,1.0368846044091786,0.6070406138896942,0.0,0.0006677446752786636,close_long
2025-06-02 00:00:00,105427.48,0.8526888489723206,0.08867872506380081,0.00015993084525689483,0.0001984358677873388,0,1.0130911323295986,0.8200960238138377,0.0,1.0,0.0010999999999999998,open_long
2025-06-02 04:00:00,104765.48,0.8221517205238342,0.038663607090711594,0.0003989309770986438,0.0020266291685402393,0,0.5620435767068893,0.4698440919271014,1.0,0.0,0.0010999999999999998,close_long
2025-06-02 08:00:00,105328.43,0.7087224125862122,0.5583614706993103,0.00032107788138091564,0.00016919201880227774,0,1.486177341612061,0.6810540319903716,0.0,0.4706496953964234,0.0005177146649360657,open_long
2025-06-02 11:00:00,104047.64,0.7000197768211365,0.0009820181876420975,0.0007579850498586893,0.12183718383312225,1,1.3949659884992962,-0.1145136093757467,0.4706496953964234,0.0,0.0005177146649360657,close_long
2025-06-02 15:00:00,104438.79,0.011158899404108524,0.7985005378723145,0.0004415813600644469,7.84463009040337e-06,1,1.0149508506067972,0.3065064941119734,0.0,-1.0,0.0010999999999999998,open_short
2025-06-02 18:00:00,104361.54,0.5524483919143677,0.4332353472709656,0.0018266008701175451,0.002097684657201171,1,0.6415682968058136,0.3310285229145725,-1.0,0.0,0.0010999999999999998,close_short
2025-06-03 02:00:00,105612.46,0.9100900888442993,0.0011462211841717362,3.847455809591338e-05,0.0002483167336322367,0,1.1050497181043375,0.7351774912077909,0.0,1.0,0.0010999999999999998,open_long
2025-06-03 05:00:00,105452.08,0.7126298546791077,0.43921491503715515,0.00029705732595175505,4.850862023886293e-05,0,0.7883441697376177,0.669570035915762,1.0,0.6921468913555145,0.000338638419508934,resize_long
2025-06-03 08:00:00,105094.93,0.7844223380088806,0.21333888173103333,0.0005164964823052287,0.0005620050942525268,1,1.0380068076732742,0.5078863654923512,0.6921468913555145,0.0,0.0007613615804910659,close_long
2025-06-03 16:00:00,105817.63,0.7588668465614319,0.0010882180649787188,7.573152834083885e-05,0.00038851177669130266,0,1.3171432993639245,0.6035798247723593,0.0,1.0,0.0010999999999999998,open_long
2025-06-03 19:00:00,106238.81,0.141270250082016,0.8788456320762634,0.0012738845543935895,4.251902282703668e-05,0,0.6896720520163665,0.768598987205644,1.0,0.0,0.0010999999999999998,close_long
2025-06-04 15:00:00,105298.27,7.452175486832857e-05,0.8720999360084534,0.0009315512143075466,1.187756538456597e-06,1,1.4438061711870478,0.4120103589703,0.0,-1.0,0.0010999999999999998,open_short
2025-06-04 18:00:00,104951.54,0.8641354441642761,0.01551606971770525,0.00016276388487312943,0.0005140853463672101,1,0.4634927761898409,0.1512405092892084,-1.0,0.0,0.0010999999999999998,close_short
2025-06-05 09:00:00,104900.0,0.027192842215299606,0.8711548447608948,0.013865389861166477,0.00040754361543804407,1,0.7233161778151102,0.5066970857942543,0.0,-1.0,0.0010999999999999998,open_short
2025-06-05 12:00:00,105649.59,0.00020100301480852067,0.8285911679267883,0.18216386437416077,0.00015361512487288564,0,2.9773319727701195,1.2400993452516818,-1.0,0.0,0.0010999999999999998,close_short
2025-06-05 23:00:00,101508.68,0.0003767937596421689,0.5853613615036011,0.000759434187784791,2.176556108679506e-06,1,0.7196818144886801,0.1413014656143249,0.0,-1.0,0.0010999999999999998,open_short
2025-06-06 04:00:00,102777.0,0.0009965915232896805,0.8798165321350098,0.032904960215091705,3.838993143290281e-05,1,0.5232141982572303,0.4504616751965155,-1.0,0.0,0.0010999999999999998,close_short
2025-06-06 19:00:00,104219.8,0.8777597546577454,0.020209627225995064,9.533052070764825e-05,0.0001676409156061709,0,0.776935336124794,0.6633545783945033,0.0,1.0,0.0010999999999999998,open_long
2025-06-06 22:00:00,104476.81,0.23175756633281708,0.5238648056983948,0.0008760630735196173,7.069789717206731e-05,0,0.3528036097534339,0.6781195185744813,1.0,0.0,0.0010999999999999998,close_long
2025-06-07 07:00:00,104867.04,0.8416805863380432,0.14359425008296967,0.00018674746388569474,0.00013794632104691118,0,0.6088113320098006,0.68354255589262,0.0,1.0,0.0010999999999999998,open_long
2025-06-07 10:00:00,105145.84,0.10143990069627762,0.8025429248809814,0.01687275804579258,0.0002218815207015723,0,0.8101350943347662,0.8707990187587938,1.0,0.0,0.0010999999999999998,close_long
2025-06-07 14:00:00,105431.61,0.6843326091766357,0.26743176579475403,0.0007831976399756968,0.000570557895116508,0,1.0450334445578326,0.8657355412494173,0.0,0.9504215180873872,0.001045463669896126,open_long
2025-06-07 17:00:00,105393.21,0.2688412666320801,0.10667913407087326,0.002649993170052767,0.0006309435702860355,0,0.523115113636778,0.7478617574709787,0.9504215180873872,0.0,0.001045463669896126,close_long
2025-06-08 00:00:00,105473.21,0.7987639904022217,0.07010306417942047,0.0008615576080046594,0.0026463607791811228,0,0.8000392362706357,0.5709631016475891,0.0,1.0,0.0010999999999999998,open_long
2025-06-08 03:00:00,105471.59,0.39498353004455566,0.12092407792806625,0.001382251619361341,0.0009779218817129731,0,0.5740395031152623,0.5146196372252647,1.0,0.0,0.0010999999999999998,close_long
2025-06-08 08:00:00,105373.81,0.6157952547073364,0.23044829070568085,0.0019856931176036596,0.21774277091026306,0,0.727755459978399,0.2085642115566854,0.0,0.8936245352029801,0.000982986988723278,open_long
2025-06-08 11:00:00,105686.71,0.0005571424844674766,0.9129515886306763,0.05206872895359993,6.467947969213128e-05,0,1.3359875458420094,0.7128186371313604,0.8936245352029801,0.0,0.000982986988723278,close_long
2025-06-08 14:00:00,105829.66,0.804139256477356,0.240108460187912,0.0006914924015291035,0.00032423887751065195,0,0.8173110855191377,0.8391390951324428,0.0,1.0,0.0010999999999999998,open_long
2025-06-08 17:00:00,106082.95,0.41572004556655884,0.2836790978908539,0.0011433112667873502,0.0008662765030749142,0,0.8955224045418655,0.9411022283063584,1.0,0.0,0.0010999999999999998,close_long
